sample_name_unique,Mapping_percent,percent_single_annotation,percent_multiple_codons,unique_anno,frac_max_score,min_mut_freq,iteration
16h_1,99.09417423263062,73.29117318301101,9.33222660428009,False,0.95,0.5,1
40h_1,98.56575538364606,71.07077967720117,8.54395713698394,False,0.95,0.5,1
0m_1,99.27241897637309,73.41508681873849,6.162714566826169,False,0.95,0.5,2
8m_1,99.32012651309482,73.6768179038017,6.177886914051576,False,0.95,0.5,2
32m_1,98.6839735686481,71.55027966825207,8.18063136240488,False,0.95,0.5,2
1h_1,99.2930021723616,73.41455420011926,5.667821135064904,False,0.95,0.5,2
4h_1,98.82664625995312,73.38621698896422,6.730854995995989,False,0.95,0.5,2
8h_1,98.79715987975769,73.38312992690874,5.674617241437518,False,0.95,0.5,2
16h_1,99.09417423263062,73.29524056292539,9.332075960579557,False,0.95,0.5,2
40h_1,98.56575538364606,71.07462567802342,8.543294033393897,False,0.95,0.5,2
0m_1,99.27241897637309,73.41508681873849,6.162714566826169,False,0.95,0.5,3
8m_1,99.32012651309482,73.6768179038017,6.177886914051576,False,0.95,0.5,3
32m_1,98.6839735686481,71.55027966825207,8.18063136240488,False,0.95,0.5,3
1h_1,99.2930021723616,73.41455420011926,5.667821135064904,False,0.95,0.5,3
4h_1,98.82664625995312,73.38621698896422,6.730854995995989,False,0.95,0.5,3
8h_1,98.79715987975769,73.38312992690874,5.674617241437518,False,0.95,0.5,3
16h_1,99.09417423263062,73.29524056292539,9.332075960579557,False,0.95,0.5,3
40h_1,98.56575538364606,71.07462567802342,8.543294033393897,False,0.95,0.5,3
0m_1,99.27223992358026,72.43547427087279,6.2647223274353845,False,0.95,0.6,1
8m_1,99.3197681190585,72.74429002127204,6.270647308339754,False,0.95,0.6,1
32m_1,98.68321795538607,70.60876645129345,8.30550241768451,False,0.95,0.6,1
1h_1,99.2929237477551,72.49422238791117,5.750204961085037,False,0.95,0.6,1
4h_1,98.8262587907085,72.52336008892173,6.8290952076163745,False,0.95,0.6,1
8h_1,98.79715987975769,72.65778768082916,5.76121267365507,False,0.95,0.6,1
16h_1,99.09342783697525,72.47266926077073,9.467575958892036,False,0.95,0.6,1
40h_1,98.56536322780856,70.23064160832436,8.679264800862569,False,0.95,0.6,1
0m_1,99.27223992358026,72.44061468535253,6.264541962015042,False,0.95,0.6,2
8m_1,99.3197681190585,72.74952232660772,6.270466884017834,False,0.95,0.6,2
32m_1,98.68321795538607,70.61246731436025,8.30511956978105,False,0.95,0.6,2
1h_1,99.2929237477551,72.50054103407804,5.74996801185378,False,0.95,0.6,2
4h_1,98.8262587907085,72.52924115610018,6.828605118684837,False,0.95,0.6,2
8h_1,98.79707649396077,72.66147825110839,5.760795530794155,False,0.95,0.6,2
16h_1,99.09342783697525,72.47673667132159,9.46742531405682,False,0.95,0.6,2
40h_1,98.56536322780856,70.23435500320281,8.67846907338862,False,0.95,0.6,2
0m_1,99.27223992358026,72.44061468535253,6.264541962015042,False,0.95,0.6,3
8m_1,99.3197681190585,72.74952232660772,6.270466884017834,False,0.95,0.6,3
32m_1,98.68321795538607,70.61246731436025,8.30511956978105,False,0.95,0.6,3
1h_1,99.2929237477551,72.50054103407804,5.74996801185378,False,0.95,0.6,3
4h_1,98.8262587907085,72.52924115610018,6.828605118684837,False,0.95,0.6,3
8h_1,98.79707649396077,72.66147825110839,5.760795530794155,False,0.95,0.6,3
16h_1,99.09342783697525,72.47673667132159,9.46742531405682,False,0.95,0.6,3
40h_1,98.56536322780856,70.23435500320281,8.67846907338862,False,0.95,0.6,3
0m_1,99.27197134439105,74.8991078200345,5.002628833113738,False,0.95,0.65,1
8m_1,99.31958892204034,75.0783042969934,5.006693754420404,False,0.95,0.65,1
32m_1,98.68233640658039,72.89821004244544,6.6035472451294925,False,0.95,0.65,1
1h_1,99.29261004932908,75.08589436769898,4.583639393723985,False,0.95,0.65,1
4h_1,98.82548385221924,75.02163759599692,5.415721196022407,False,0.95,0.65,1
8h_1,98.79715987975769,74.77034486251077,4.619689066693676,False,0.95,0.65,1
16h_1,99.09268144131987,74.71919591207096,7.510002892402623,False,0.95,0.65,1
40h_1,98.56418676029605,72.28050258747139,6.917076250169093,False,0.95,0.65,1
0m_1,99.27197134439105,74.90451879728406,5.0024484672054195,False,0.95,0.65,2
8m_1,99.31958892204034,75.08308555015083,5.006423117449228,False,0.95,0.65,2
32m_1,98.68233640658039,72.90318710965117,6.603164393805976,False,0.95,0.65,2
1h_1,99.29268847393558,75.09010015867737,4.5836357734159705,False,0.95,0.65,2
4h_1,98.82548385221924,75.0261464495229,5.415623177467495,False,0.95,0.65,2
8h_1,98.79715987975769,74.77473371482589,4.619435863675495,False,0.95,0.65,2
16h_1,99.09268144131987,74.7243178750482,7.510002892402623,False,0.95,0.65,2
40h_1,98.56418676029605,72.28448127233037,6.916678381683196,False,0.95,0.65,2
0m_1,99.27197134439105,74.9009114791177,5.0024484672054195,False,0.95,0.65,3
8m_1,99.31958892204034,75.08119109135261,5.006423117449228,False,0.95,0.65,3
32m_1,98.68233640658039,72.90114523592575,6.603164393805976,False,0.95,0.65,3
1h_1,99.29261004932908,75.08786895086448,4.583718377050604,False,0.95,0.65,3
4h_1,98.82548385221924,75.02448013408939,5.415623177467495,False,0.95,0.65,3
8h_1,98.79707649396077,74.77184278780135,4.619439762529129,False,0.95,0.65,3
16h_1,99.09268144131987,74.7211543096799,7.510002892402623,False,0.95,0.65,3
40h_1,98.56418676029605,72.28235930707226,6.916811004511829,False,0.95,0.65,3
0m_1,99.27009129006642,74.3235248494818,4.456745632356814,False,0.95,0.7,1
8m_1,99.31779695185871,74.58600817699255,4.4744315618921835,False,0.95,0.7,1
32m_1,98.67906208244497,72.44451024033651,5.932605721520021,False,0.95,0.7,1
1h_1,99.29111998180548,74.52804779510785,4.073152295566363,False,0.95,0.7,1
4h_1,98.82277156750683,74.45919228533592,4.871753903941141,False,0.95,0.7,1
8h_1,98.79440814846008,74.39278114969188,4.089849061476873,False,0.95,0.7,1
16h_1,99.09148720827126,74.24420006025912,6.749020789394396,False,0.95,0.7,1
40h_1,98.56052663914603,71.88079417498906,6.233239167628217,False,0.95,0.7,1
0m_1,99.27027034285923,74.33403256381906,4.456737593769333,False,0.95,0.7,2
8m_1,99.3178865503678,74.59857083187111,4.474427525334311,False,0.95,0.7,2
32m_1,98.6793139535323,72.45810840129153,5.932590579016552,False,0.95,0.7,2
1h_1,99.29127683101851,74.53835600316886,4.073145861257605,False,0.95,0.7,2
4h_1,98.82277156750683,74.47252317467289,4.871753903941141,False,0.95,0.7,2
8h_1,98.79449153425696,74.40267794744713,4.089845609509887,False,0.95,0.7,2
16h_1,99.09163648740234,74.25418159960591,6.749010622159352,False,0.95,0.7,2
40h_1,98.56052663914603,71.89140439528376,6.233239167628217,False,0.95,0.7,2
0m_1,99.27027034285923,74.33403256381906,4.456737593769333,False,0.95,0.7,3
8m_1,99.3178865503678,74.59857083187111,4.474427525334311,False,0.95,0.7,3
32m_1,98.6793139535323,72.45810840129153,5.932590579016552,False,0.95,0.7,3
1h_1,99.29127683101851,74.53835600316886,4.073145861257605,False,0.95,0.7,3
4h_1,98.82277156750683,74.47252317467289,4.871753903941141,False,0.95,0.7,3
8h_1,98.79449153425696,74.40267794744713,4.089845609509887,False,0.95,0.7,3
16h_1,99.09163648740234,74.25418159960591,6.749010622159352,False,0.95,0.7,3
40h_1,98.56052663914603,71.89140439528376,6.233239167628217,False,0.95,0.7,3
0m_1,99.26937507889514,74.43246382667104,4.904998791516809,False,0.95,0.75,1
8m_1,99.31708016378607,74.72259009732352,4.931671460069213,False,0.95,0.75,1
32m_1,98.67818053363926,72.71444086676085,6.540396982494025,False,0.95,0.75,1
1h_1,99.29072785877297,74.50670028260771,4.486101040546069,False,0.95,0.75,1
4h_1,98.821027955906,74.39385043066395,5.372541216210255,False,0.95,0.75,1
8h_1,98.79274043252212,74.7439791959094,4.495398673325641,False,0.95,0.75,1
16h_1,99.09133792914018,74.3642277255615,7.457829855121806,False,0.95,0.75,1
40h_1,98.55895801579604,72.23009159418444,6.85736188589057,False,0.95,0.75,1
0m_1,99.26955413168795,74.45081752838578,4.899849390799311,False,0.95,0.75,2
8m_1,99.31716976229515,74.73957323118644,4.926975855887716,False,0.95,0.75,2
32m_1,98.6784324047266,72.73110139197486,6.5334886920388024,False,0.95,0.75,2
1h_1,99.29088470798598,74.52775048417621,4.480801979040621,False,0.95,0.75,2
4h_1,98.821027955906,74.41316095666502,5.367247975580517,False,0.95,0.75,2
8h_1,98.79274043252212,74.76457396264414,4.490418791205359,False,0.95,0.75,2
16h_1,99.09148720827126,74.37616752033745,7.44953299186502,False,0.95,0.75,2
40h_1,98.55895801579604,72.24335458063763,6.850597762799445,False,0.95,0.75,2
0m_1,99.26955413168795,74.45081752838578,4.899849390799311,False,0.95,0.75,3
8m_1,99.31716976229515,74.73957323118644,4.926975855887716,False,0.95,0.75,3
32m_1,98.6784324047266,72.73110139197486,6.5334886920388024,False,0.95,0.75,3
1h_1,99.29088470798598,74.52775048417621,4.480801979040621,False,0.95,0.75,3
4h_1,98.821027955906,74.41316095666502,5.367247975580517,False,0.95,0.75,3
8h_1,98.79274043252212,74.76457396264414,4.490418791205359,False,0.95,0.75,3
16h_1,99.09148720827126,74.37616752033745,7.44953299186502,False,0.95,0.75,3
40h_1,98.55895801579604,72.24335458063763,6.850597762799445,False,0.95,0.75,3
0m_1,99.26588354943513,73.56458262122008,5.211361223821665,False,0.95,0.8,1
8m_1,99.3146610040409,73.85544201270072,5.2403330443388505,False,0.95,0.8,1
32m_1,98.66974285221339,71.82058828784905,6.948617347420656,False,0.95,0.8,1
1h_1,99.2877477237258,73.68407333803043,4.765613398755794,False,0.95,0.8,1
4h_1,98.8176376000155,73.65963687123457,5.70640719748582,False,0.95,0.8,1
8h_1,98.78890468586485,73.90330719215748,4.754283920011547,False,0.95,0.8,1
16h_1,99.08775522999436,73.51436857368837,7.936273586682234,False,0.95,0.8,1
40h_1,98.55098418043352,71.32363376870398,7.291386187073644,False,0.95,0.8,1
0m_1,99.26588354943513,73.56972336486022,5.211361223821665,False,0.95,0.8,2
8m_1,99.3146610040409,73.86193762230015,5.240423261138843,False,0.95,0.8,2
32m_1,98.66974285221339,71.82875682519585,6.948617347420656,False,0.95,0.8,2
1h_1,99.2879045729388,73.68972299234615,4.765605870319028,False,0.95,0.8,2
4h_1,98.8176376000155,73.6669888465633,5.706309171148105,False,0.95,0.8,2
8h_1,98.78890468586485,73.90980661269616,4.754283920011547,False,0.95,0.8,2
16h_1,99.08760595086328,73.52080678062111,7.936285542970952,False,0.95,0.8,2
40h_1,98.55098418043352,71.32960259551118,7.291253546477929,False,0.95,0.8,2
0m_1,99.26588354943513,73.56972336486022,5.211361223821665,False,0.95,0.8,3
8m_1,99.3146610040409,73.86193762230015,5.240423261138843,False,0.95,0.8,3
32m_1,98.66974285221339,71.82875682519585,6.948617347420656,False,0.95,0.8,3
1h_1,99.2879045729388,73.68972299234615,4.765605870319028,False,0.95,0.8,3
4h_1,98.8176376000155,73.6669888465633,5.706309171148105,False,0.95,0.8,3
8h_1,98.78890468586485,73.90980661269616,4.754283920011547,False,0.95,0.8,3
16h_1,99.08760595086328,73.52080678062111,7.936285542970952,False,0.95,0.8,3
40h_1,98.55098418043352,71.32960259551118,7.291253546477929,False,0.95,0.8,3
0m_1,99.22488045987919,71.5936845581329,5.376823349703293,False,0.95,0.9,1
8m_1,99.27039934055497,71.81092597389586,5.40829119082411,False,0.95,0.9,1
32m_1,98.56685351303496,69.4461444503927,7.177418015349883,False,0.95,0.9,1
1h_1,99.24257515037918,71.60737823323208,4.932387795032922,False,0.95,0.9,1
4h_1,98.73840013948893,71.31733436932217,5.9156336209772045,False,0.95,0.9,1
8h_1,98.73487068947546,71.62168210912671,4.903329439992297,False,0.95,0.9,1
16h_1,99.04267293240939,71.49364028377946,8.186919437565658,False,0.95,0.9,1
40h_1,98.4320302430582,68.89537547459719,7.527287262933811,False,0.95,0.9,1
0m_1,99.22488045987919,71.5698649591142,5.376823349703293,False,0.95,0.9,2
8m_1,99.27039934055497,71.78646632013987,5.40829119082411,False,0.95,0.9,2
32m_1,98.56685351303496,69.42263539110003,7.177418015349883,False,0.95,0.9,2
1h_1,99.24257515037918,71.58509370564826,4.932308771885461,False,0.95,0.9,2
4h_1,98.73840013948893,71.29477021846023,5.9156336209772045,False,0.95,0.9,2
8h_1,98.73487068947546,71.6026799023371,4.903329439992297,False,0.95,0.9,2
16h_1,99.04267293240939,71.474046419372,8.186919437565658,False,0.95,0.9,2
40h_1,98.4320302430582,68.87266652235637,7.527287262933811,False,0.95,0.9,2
0m_1,99.22488045987919,71.57419579529942,5.376823349703293,False,0.95,0.9,3
8m_1,99.27039934055497,71.78908377386283,5.40829119082411,False,0.95,0.9,3
32m_1,98.56685351303496,69.42685168977752,7.177418015349883,False,0.95,0.9,3
1h_1,99.24257515037918,71.58778049266192,4.932308771885461,False,0.95,0.9,3
4h_1,98.73840013948893,71.29820389359139,5.9156336209772045,False,0.95,0.9,3
8h_1,98.73487068947546,71.60521352990905,4.903329439992297,False,0.95,0.9,3
16h_1,99.04267293240939,71.47721158208397,8.186919437565658,False,0.95,0.9,3
40h_1,98.4320302430582,68.87638494728469,7.527287262933811,False,0.95,0.9,3
0m_1,99.27241897637309,73.41544754892854,6.162894931921195,False,1,0.5,1
8m_1,99.32012651309482,73.67528430259937,6.17806733772244,False,1,0.5,1
32m_1,98.6839735686481,71.549513978308,8.181014207376911,False,1,0.5,1
1h_1,99.2930021723616,73.41068403239883,5.6680580841090125,False,1,0.5,1
4h_1,98.82635565801965,73.38192396963804,6.731462894423186,False,1,0.5,1
8h_1,98.79732665135148,73.38309045578154,5.675029666903552,False,1,0.5,1
16h_1,99.09417423263062,73.29524056292539,9.33222660428009,False,1,0.5,1
40h_1,98.56575538364606,71.07382995371538,8.544089757701947,False,1,0.5,1
0m_1,99.27241897637309,73.42058795413676,6.162714566826169,False,1,0.5,2
8m_1,99.32012651309482,73.68051658905442,6.177886914051576,False,1,0.5,2
32m_1,98.6839735686481,71.55321481303766,8.18063136240488,False,1,0.5,2
1h_1,99.2930021723616,73.41700267357504,5.667821135064904,False,1,0.5,2
4h_1,98.82635565801965,73.38780503105201,6.730972805972021,False,1,0.5,2
8h_1,98.79724326555458,73.38678163199336,5.674612452007518,False,1,0.5,2
16h_1,99.09417423263062,73.29930794283976,9.332075960579557,False,1,0.5,2
40h_1,98.56575538364606,71.07767595453763,8.543426654111904,False,1,0.5,2
0m_1,99.27241897637309,73.42058795413676,6.162714566826169,False,1,0.5,3
8m_1,99.32012651309482,73.68051658905442,6.177886914051576,False,1,0.5,3
32m_1,98.6839735686481,71.55321481303766,8.18063136240488,False,1,0.5,3
1h_1,99.2930021723616,73.41700267357504,5.667821135064904,False,1,0.5,3
4h_1,98.82635565801965,73.38780503105201,6.730972805972021,False,1,0.5,3
8h_1,98.79724326555458,73.38678163199336,5.674612452007518,False,1,0.5,3
16h_1,99.09417423263062,73.29930794283976,9.332075960579557,False,1,0.5,3
40h_1,98.56575538364606,71.07767595453763,8.543426654111904,False,1,0.5,3
0m_1,99.27223992358026,72.4468372923543,6.263549952203164,False,1,0.6,1
8m_1,99.3197681190585,72.75322102520708,6.268843065120551,False,1,0.6,1
32m_1,98.68321795538607,70.61757195307305,8.304098642038486,False,1,0.6,1
1h_1,99.2929237477551,72.50204171254268,5.748862248774578,False,1,0.6,1
4h_1,98.82596818877502,72.53063064829155,6.827841053890338,False,1,0.6,1
8h_1,98.79724326555458,72.66692605887303,5.760194999919819,False,1,0.6,1
16h_1,99.09342783697525,72.48457020275288,9.465466931198998,False,1,0.6,1
40h_1,98.56536322780856,70.23965985302914,8.677408103423351,False,1,0.6,1
0m_1,99.27223992358026,72.45197770683404,6.263369586782821,False,1,0.6,2
8m_1,99.3197681190585,72.75845333054278,6.268662640798631,False,1,0.6,2
32m_1,98.68321795538607,70.62127281613985,8.303715794135025,False,1,0.6,2
1h_1,99.2929237477551,72.50836035870955,5.74862529954332,False,1,0.6,2
4h_1,98.82596818877502,72.53651173276353,6.827350963517673,False,1,0.6,2
8h_1,98.79715987975769,72.67061663375027,5.75977785655205,False,1,0.6,2
16h_1,99.09342783697525,72.48863761330375,9.46531628636378,False,1,0.6,2
40h_1,98.56536322780856,70.24350586915322,8.67674499719506,False,1,0.6,2
0m_1,99.27223992358026,72.45197770683404,6.263369586782821,False,1,0.6,3
8m_1,99.3197681190585,72.75845333054278,6.268662640798631,False,1,0.6,3
32m_1,98.68321795538607,70.62127281613985,8.303715794135025,False,1,0.6,3
1h_1,99.2929237477551,72.50836035870955,5.74862529954332,False,1,0.6,3
4h_1,98.82596818877502,72.53651173276353,6.827350963517673,False,1,0.6,3
8h_1,98.79715987975769,72.67061663375027,5.75977785655205,False,1,0.6,3
16h_1,99.09342783697525,72.48863761330375,9.46531628636378,False,1,0.6,3
40h_1,98.56536322780856,70.24350586915322,8.67674499719506,False,1,0.6,3
0m_1,99.27197134439105,74.90542062682565,5.002719016067897,False,1,0.65,1
8m_1,99.31958892204034,75.08236385156104,5.006603542096679,False,1,0.65,1
32m_1,98.68233640658039,72.9016557043571,6.603802479345171,False,1,0.65,1
1h_1,99.29268847393558,75.0888364264496,4.584030689737151,False,1,0.65,1
4h_1,98.82519325028576,75.0233284846679,5.41612919667677,False,1,0.65,1
8h_1,98.79724326555458,74.77450180238196,4.619853969502566,False,1,0.65,1
16h_1,99.09268144131987,74.72446852101812,7.510002892402623,False,1,0.65,1
40h_1,98.56418676029605,72.28448127233037,6.916943627340462,False,1,0.65,1
0m_1,99.27197134439105,74.90722428590882,5.002538650159579,False,1,0.65,2
8m_1,99.31958892204034,75.08525064592024,5.006332905125503,False,1,0.65,2
32m_1,98.68233640658039,72.90459089783741,6.603419628021653,False,1,0.65,2
1h_1,99.29268847393558,75.09081100805551,4.584109673001388,False,1,0.65,2
4h_1,98.82519325028576,75.02617103111902,5.416031177833626,False,1,0.65,2
8h_1,98.79715987975769,74.77599972991678,4.619604665687615,False,1,0.65,2
16h_1,99.09268144131987,74.72642691862707,7.510002892402623,False,1,0.65,2
40h_1,98.56418676029605,72.28633799193122,6.916678381683196,False,1,0.65,2
0m_1,99.27197134439105,74.90722428590882,5.002538650159579,False,1,0.65,3
8m_1,99.31958892204034,75.08525064592024,5.006332905125503,False,1,0.65,3
32m_1,98.68233640658039,72.90459089783741,6.603419628021653,False,1,0.65,3
1h_1,99.29268847393558,75.09081100805551,4.584109673001388,False,1,0.65,3
4h_1,98.82519325028576,75.02617103111902,5.416031177833626,False,1,0.65,3
8h_1,98.79715987975769,74.77599972991678,4.619604665687615,False,1,0.65,3
16h_1,99.09268144131987,74.72642691862707,7.510002892402623,False,1,0.65,3
40h_1,98.56418676029605,72.28633799193122,6.916678381683196,False,1,0.65,3
0m_1,99.27009129006642,74.32559909671042,4.457286740329499,False,1,0.7,1
8m_1,99.31779695185871,74.58700053045803,4.475153273503441,False,1,0.7,1
32m_1,98.67906208244497,72.44565883241786,5.933626692259,False,1,0.7,1
1h_1,99.29111998180548,74.52867967120328,4.074179094221414,False,1,0.7,1
4h_1,98.82248096557336,74.45950926499533,4.8729444884452215,False,1,0.7,1
8h_1,98.79440814846008,74.39404720004524,4.090524288331995,False,1,0.7,1
16h_1,99.09148720827126,74.24721301596867,6.749924676107261,False,1,0.7,1
40h_1,98.56052663914603,71.88265096354063,6.233902306396637,False,1,0.7,1
0m_1,99.27027034285923,74.33601662280694,4.457278700766027,False,1,0.7,2
8m_1,99.3178865503678,74.59956318444135,4.475149236294483,False,1,0.7,2
32m_1,98.6793139535323,72.45925699044119,5.933611547149584,False,1,0.7,2
1h_1,99.29127683101851,74.53898787826611,4.074172658290635,False,1,0.7,2
4h_1,98.82248096557336,74.47284019353371,4.8729444884452215,False,1,0.7,2
8h_1,98.79449153425696,74.4039439967319,4.090520835795096,False,1,0.7,2
16h_1,99.09163648740234,74.25719455077652,6.749914507510534,False,1,0.7,2
40h_1,98.56052663914603,71.8935264393427,6.233902306396637,False,1,0.7,2
0m_1,99.27027034285923,74.33601662280694,4.457278700766027,False,1,0.7,3
8m_1,99.3178865503678,74.59956318444135,4.475149236294483,False,1,0.7,3
32m_1,98.6793139535323,72.45925699044119,5.933611547149584,False,1,0.7,3
1h_1,99.29127683101851,74.53898787826611,4.074172658290635,False,1,0.7,3
4h_1,98.82248096557336,74.47284019353371,4.8729444884452215,False,1,0.7,3
8h_1,98.79449153425696,74.4039439967319,4.090520835795096,False,1,0.7,3
16h_1,99.09163648740234,74.25719455077652,6.749914507510534,False,1,0.7,3
40h_1,98.56052663914603,71.8935264393427,6.233902306396637,False,1,0.7,3
0m_1,99.26937507889514,74.43562031261837,4.905539903393493,False,1,0.75,1
8m_1,99.31708016378607,74.72457481857843,4.932393176889184,False,1,0.75,1
32m_1,98.67818053363926,72.71648282648064,6.541417962353919,False,1,0.75,1
1h_1,99.29072785877297,74.50843794873254,4.4871278432561965,False,1,0.75,1
4h_1,98.82073735397253,74.39504943313148,5.373733294385423,False,1,0.75,1
8h_1,98.79274043252212,74.7460893154519,4.496073911579239,False,1,0.75,1
16h_1,99.09133792914018,74.36693938978516,7.458733743196359,False,1,0.75,1
40h_1,98.55895801579604,72.23247893174602,6.85815766507776,False,1,0.75,1
0m_1,99.26955413168795,74.45397400863973,4.90039050169999,False,1,0.75,2
8m_1,99.31716976229515,74.74155795065086,4.927697572056593,False,1,0.75,2
32m_1,98.6784324047266,72.73314334648268,6.534509669292706,False,1,0.75,2
1h_1,99.29088470798598,74.52948814755605,4.481828780128713,False,1,0.75,2
4h_1,98.82073735397253,74.41436001591899,5.368440038189863,False,1,0.75,2
8h_1,98.79274043252212,74.76668408218663,4.491094029458957,False,1,0.75,2
16h_1,99.09148720827126,74.37887918047605,7.450436878577885,False,1,0.75,2
40h_1,98.55895801579604,72.2457419181992,6.851393541986636,False,1,0.75,2
0m_1,99.26955413168795,74.45397400863973,4.90039050169999,False,1,0.75,3
8m_1,99.31716976229515,74.74155795065086,4.927697572056593,False,1,0.75,3
32m_1,98.6784324047266,72.73314334648268,6.534509669292706,False,1,0.75,3
1h_1,99.29088470798598,74.52948814755605,4.481828780128713,False,1,0.75,3
4h_1,98.82073735397253,74.41436001591899,5.368440038189863,False,1,0.75,3
8h_1,98.79274043252212,74.76668408218663,4.491094029458957,False,1,0.75,3
16h_1,99.09148720827126,74.37887918047605,7.450436878577885,False,1,0.75,3
40h_1,98.55895801579604,72.2457419181992,6.851393541986636,False,1,0.75,3
0m_1,99.26588354943513,73.56683733334296,5.211902354731152,False,1,0.8,1
8m_1,99.3146610040409,73.85571266310069,5.241054778738787,False,1,0.8,1
32m_1,98.66974285221339,71.82148172162135,6.949638414589007,False,1,0.8,1
1h_1,99.2877477237258,73.684942197171,4.766640232285542,False,1,0.8,1
4h_1,98.81734699808203,73.6609317822907,5.707600298393049,False,1,0.8,1
8h_1,98.78890468586485,73.90389804857008,4.754959184483098,False,1,0.8,1
16h_1,99.08775522999436,73.51512184098527,7.9371775074385145,False,1,0.8,1
40h_1,98.55098418043352,71.32456225287399,7.292314671243652,False,1,0.8,1
0m_1,99.26588354943513,73.57197807698309,5.211902354731152,False,1,0.8,2
8m_1,99.3146610040409,73.86220827270013,5.24114499553878,False,1,0.8,2
32m_1,98.66974285221339,71.82965025896816,6.949638414589007,False,1,0.8,2
1h_1,99.2879045729388,73.69059185011413,4.766632702226645,False,1,0.8,2
4h_1,98.81734699808203,73.66828377924011,5.707502271767058,False,1,0.8,2
8h_1,98.78890468586485,73.91039746910876,4.754959184483098,False,1,0.8,2
16h_1,99.08760595086328,73.52156004905284,7.937189465089022,False,1,0.8,2
40h_1,98.55098418043352,71.33079636087263,7.292182030647935,False,1,0.8,2
0m_1,99.26597307583155,73.57182153518701,5.211897654199623,False,1,0.8,3
8m_1,99.3146610040409,73.86193762230015,5.24114499553878,False,1,0.8,3
32m_1,98.66974285221339,71.82939499217608,6.949638414589007,False,1,0.8,3
1h_1,99.2879045729388,73.69051286304432,4.766632702226645,False,1,0.8,3
4h_1,98.81734699808203,73.66828377924011,5.707502271767058,False,1,0.8,3
8h_1,98.78890468586485,73.91048187716771,4.754959184483098,False,1,0.8,3
16h_1,99.08745667173221,73.52136950433356,7.937201422775557,False,1,0.8,3
40h_1,98.55098418043352,71.33053107968118,7.292182030647935,False,1,0.8,3
0m_1,99.22488045987919,71.59612065348709,5.377364704226445,False,1,0.9,1
8m_1,99.27039934055497,71.81173828712024,5.409013247023549,False,1,0.9,1
32m_1,98.56685351303496,69.44703881677881,7.178440148362607,False,1,0.9,1
1h_1,99.24257515037918,71.60887967303383,4.933415095949906,False,1,0.9,1
4h_1,98.73840013948893,71.31959078440836,5.916810881022175,False,1,0.9,1
8h_1,98.73487068947546,71.62328673992229,4.904005074011484,False,1,0.9,1
16h_1,99.04267293240939,71.4962025583558,8.187823769769079,False,1,0.9,1
40h_1,98.4320302430582,68.89657068260986,7.528216869165891,False,1,0.9,1
0m_1,99.22488045987919,71.59864697459514,5.377364704226445,False,1,0.9,2
8m_1,99.27039934055497,71.81552908216729,5.409013247023549,False,1,0.9,2
32m_1,98.56685351303496,69.45087181557653,7.178440148362607,False,1,0.9,2
1h_1,99.24257515037918,71.61275180725939,4.933336072802446,False,1,0.9,2
4h_1,98.73840013948893,71.324397929592,5.916810881022175,False,1,0.9,2
8h_1,98.73487068947546,71.627678361047,4.904005074011484,False,1,0.9,2
16h_1,99.04267293240939,71.49981988716948,8.187823769769079,False,1,0.9,2
40h_1,98.4320302430582,68.8993595013061,7.528216869165891,False,1,0.9,2
0m_1,99.22488045987919,71.59864697459514,5.377364704226445,False,1,0.9,3
8m_1,99.27039934055497,71.81552908216729,5.409013247023549,False,1,0.9,3
32m_1,98.56685351303496,69.45087181557653,7.178440148362607,False,1,0.9,3
1h_1,99.24257515037918,71.61275180725939,4.933336072802446,False,1,0.9,3
4h_1,98.73840013948893,71.324397929592,5.916810881022175,False,1,0.9,3
8h_1,98.73487068947546,71.627678361047,4.904005074011484,False,1,0.9,3
16h_1,99.04267293240939,71.49981988716948,8.187823769769079,False,1,0.9,3
40h_1,98.4320302430582,68.8993595013061,7.528216869165891,False,1,0.9,3
0m_1,99.27223992358026,71.96336778312862,6.329834244178706,True,0.9,0.63,1
8m_1,99.31914092949494,72.15006707316523,6.3558477245191884,True,0.9,0.63,1
32m_1,98.68258827766773,70.63154993134216,8.424111404346117,True,0.9,0.63,1
1h_1,99.29308059696811,72.0261338792635,5.787791763025869,True,0.9,0.63,1
4h_1,98.82664625995312,71.89694058283108,6.950904063507435,True,0.9,0.63,1
8h_1,98.79749342294527,72.17991870522542,5.817235302458424,True,0.9,0.63,1
16h_1,99.0937263952374,72.02820062818708,9.631448521048787,True,0.9,0.63,1
40h_1,98.56510179058355,70.26464639766586,8.809124365902987,True,0.9,0.63,1
0m_1,99.27223992358026,72.86663780819941,5.525765200295799,True,0.9,0.63,2
8m_1,99.31914092949494,72.9929246155359,5.567298245993879,True,0.9,0.63,2
32m_1,98.68258827766773,71.25929688257725,7.365402579900867,True,0.9,0.63,2
1h_1,99.29308059696811,72.91611378600044,5.063044192541482,True,0.9,0.63,2
4h_1,98.82664625995312,72.69705663543505,6.076196767974186,True,0.9,0.63,2
8h_1,98.79749342294527,72.88576193594999,5.096875147701262,True,0.9,0.63,2
16h_1,99.0937263952374,72.8139617212627,8.403395524355432,True,0.9,0.63,2
40h_1,98.56510179058355,70.76993468386327,7.734358940353436,True,0.9,0.63,2
0m_1,99.27223992358026,71.95994084014212,6.252367296141983,True,0.9,0.63,3
